comuna,familia,ruta,nombre,paginas,paginas_texto,paginas_escaneadas,veredicto,categoria,sirve,confianza,motivo,metodo,rutas_copias
penalolen,12003326_apruebese_el_texto_de_la_modificacion_parcial_al_plan_regulador_comunal,Ordenanzas ordenadas\OCR ok\penalolen_12003326_apruebese_el_texto_de_la_modificacion_parcial_al_plan_regulador_comunal__Exportar.pdf,penalolen_12003326_apruebese_el_texto_de_la_modificacion_parcial_al_plan_regulador_comunal__Exportar.pdf,12,8,4,MIXTO,MODIFICACION_PRC,SI,ALTA,"Aprueba modificacion parcial al PRC (sectores Antupiren, Las Perdices, Oriental, Cancha Tres, El Sauzal) con articulado normativo; nota: fue luego dejado sin efecto por la Corte Suprema en 2018 (ver d0849), pero el texto normativo original existe.",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_12003326_apruebese_el_texto_de_la_modificacion_parcial_al_plan_regulador_comunal__Exportar.pdf | Ordenanzas ordenadas\OCR ok\penalolen_12003326_apruebese_el_texto_de_la_modificacion_parcial_al_plan_regulador_comunal__Exportar.pdf | descargas\penalolen\diario_oficial\12003326_apruebese_el_texto_de_la_modificacion_parcial_al_plan_regulador_comunal__Exportar.pdf
penalolen,12003654_asigna_nueva_norma_urbanisitica_de_acuerdo_a_plan_regulador_comunal_vig,Ordenanzas Descargadas\600-1200\penalolen_12003654_asigna_nueva_norma_urbanisitica_de_acuerdo_a_plan_regulador_comunal_vig__Exportar.pdf,penalolen_12003654_asigna_nueva_norma_urbanisitica_de_acuerdo_a_plan_regulador_comunal_vig__Exportar.pdf,2,2,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Decreto asigna nueva norma urbanistica (zonificacion) a predios cuya utilidad publica caduco, Art.59 LGUC; tabla de zonificacion asignada es imagen (trampa LeyChile) pero el decreto fija norma nueva vigente.",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_12003654_asigna_nueva_norma_urbanisitica_de_acuerdo_a_plan_regulador_comunal_vig__Exportar.pdf | descargas\penalolen\diario_oficial\12003654_asigna_nueva_norma_urbanisitica_de_acuerdo_a_plan_regulador_comunal_vig__Exportar.pdf
penalolen,12004405_reconoce_modificacion_parcial_al_plan_regulador_comunal_de_penalolen,Ordenanzas ordenadas\OCR ok\penalolen_12004405_reconoce_modificacion_parcial_al_plan_regulador_comunal_de_penalolen__Exportar.pdf,penalolen_12004405_reconoce_modificacion_parcial_al_plan_regulador_comunal_de_penalolen__Exportar.pdf,10,7,2,MIXTO,MODIFICACION_PRC,SI,ALTA,"Verificado texto extendido: re-aprueba la modificacion parcial para los sectores no anulados judicialmente, con tabla de usos permitidos de la nueva Zona R2.",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_12004405_reconoce_modificacion_parcial_al_plan_regulador_comunal_de_penalolen__Exportar.pdf | Ordenanzas ordenadas\OCR ok\penalolen_12004405_reconoce_modificacion_parcial_al_plan_regulador_comunal_de_penalolen__Exportar.pdf | descargas\penalolen\diario_oficial\12004405_reconoce_modificacion_parcial_al_plan_regulador_comunal_de_penalolen__Exportar.pdf
penalolen,1200_3504_aprueba_modificacion_al_plan_regulador_comunal_de_penalolen,Ordenanzas ordenadas\OCR ok\penalolen_1200_3504_aprueba_modificacion_al_plan_regulador_comunal_de_penalolen__Exportar.pdf,penalolen_1200_3504_aprueba_modificacion_al_plan_regulador_comunal_de_penalolen__Exportar.pdf,14,7,7,MIXTO,MODIFICACION_PRC,SI,ALTA,Aprueba modificacion al PRC (Extension Limite Urbano Peñalolen Nuevo) con articulado y senales de limite urbano.,NOMBRE,Ordenanzas Descargadas\600-1200\penalolen_1200_3504_aprueba_modificacion_al_plan_regulador_comunal_de_penalolen__Exportar.pdf | Ordenanzas ordenadas\OCR ok\penalolen_1200_3504_aprueba_modificacion_al_plan_regulador_comunal_de_penalolen__Exportar.pdf | descargas\penalolen\diario_oficial\1200_3504_aprueba_modificacion_al_plan_regulador_comunal_de_penalolen__Exportar.pdf
penalolen,21001250_promulga_modificacion_del_plan_regulador_comunal_de_penalolen_parque_co,Ordenanzas ordenadas\OCR ok\penalolen_21001250_promulga_modificacion_del_plan_regulador_comunal_de_penalolen_parque_co__Exportar.pdf,penalolen_21001250_promulga_modificacion_del_plan_regulador_comunal_de_penalolen_parque_co__Exportar.pdf,13,13,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Promulga modificacion del PRC sector Parque Cousiño Macul; texto trae fuertes senales normativas (usos de suelo, antejardin, distanciamiento, articulado:20).",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_21001250_promulga_modificacion_del_plan_regulador_comunal_de_penalolen_parque_co__Exportar.pdf | Ordenanzas ordenadas\OCR ok\penalolen_21001250_promulga_modificacion_del_plan_regulador_comunal_de_penalolen_parque_co__Exportar.pdf | descargas\penalolen\diario_oficial\21001250_promulga_modificacion_del_plan_regulador_comunal_de_penalolen_parque_co__Exportar.pdf
penalolen,21002374_promulga_modificacion_al_plan_regulador_comunal_cambio_de_uso_de_suelo,Ordenanzas ordenadas\OCR ok\penalolen_21002374_promulga_modificacion_al_plan_regulador_comunal_cambio_de_uso_de_suelo___Exportar.pdf,penalolen_21002374_promulga_modificacion_al_plan_regulador_comunal_cambio_de_uso_de_suelo___Exportar.pdf,3,3,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Promulga modificacion al PRC, cambio de uso de suelo en terreno urbano, con 8 senales de usos_de_suelo.",NOMBRE,Ordenanzas Descargadas\600-1200\penalolen_21002374_promulga_modificacion_al_plan_regulador_comunal_cambio_de_uso_de_suelo___Exportar.pdf | Ordenanzas ordenadas\OCR ok\penalolen_21002374_promulga_modificacion_al_plan_regulador_comunal_cambio_de_uso_de_suelo___Exportar.pdf | descargas\penalolen\diario_oficial\21002374_promulga_modificacion_al_plan_regulador_comunal_cambio_de_uso_de_suelo___Exportar.pdf
penalolen,21005247_modificacion_al_plan_regulador_comunal,Ordenanzas ordenadas\OCR ok\penalolen_21005247_modificacion_al_plan_regulador_comunal__Exportar.pdf,penalolen_21005247_modificacion_al_plan_regulador_comunal__Exportar.pdf,4,4,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Modificacion al PRC sector Av. Jose Arrieta/Sanchez Fontecilla; trae zonificacion, usos_de_suelo, articulado y codigo de zona.",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_21005247_modificacion_al_plan_regulador_comunal__Exportar.pdf | Ordenanzas ordenadas\OCR ok\penalolen_21005247_modificacion_al_plan_regulador_comunal__Exportar.pdf | descargas\penalolen\diario_oficial\21005247_modificacion_al_plan_regulador_comunal__Exportar.pdf
penalolen,28003041_promulga_modificacion_al_plan_regulador_comunal_sector_av_las_perdices,Ordenanzas ordenadas\OCR ok\penalolen_28003041_promulga_modificacion_al_plan_regulador_comunal_sector_av_las_perdices___Exportar.pdf,penalolen_28003041_promulga_modificacion_al_plan_regulador_comunal_sector_av_las_perdices___Exportar.pdf,5,5,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Modificacion al PRC sector Av. Las Perdices con puntaje normativo maximo del lote (14): constructibilidad, ocupacion, predial minima, altura, densidad, agrupamiento, antejardin, rasante, adosamiento, distanciamiento.",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_28003041_promulga_modificacion_al_plan_regulador_comunal_sector_av_las_perdices___Exportar.pdf | Ordenanzas ordenadas\OCR ok\penalolen_28003041_promulga_modificacion_al_plan_regulador_comunal_sector_av_las_perdices___Exportar.pdf | descargas\penalolen\diario_oficial\28003041_promulga_modificacion_al_plan_regulador_comunal_sector_av_las_perdices___Exportar.pdf
penalolen,28005103_asigna_nuevas_normas_urbanisticas_de_acuerdo_al_plan_regulador_comunal,Ordenanzas Descargadas\600-1200\penalolen_28005103_asigna_nuevas_normas_urbanisticas_de_acuerdo_al_plan_regulador_comunal__Exportar.pdf,penalolen_28005103_asigna_nuevas_normas_urbanisticas_de_acuerdo_al_plan_regulador_comunal__Exportar.pdf,4,2,2,MIXTO,MODIFICACION_PRC,SI,ALTA,Mismo mecanismo que d0475 (Art.59 LGUC): asigna nuevas normas urbanisticas a predios; tabla de vialidades asignada es imagen (trampa LeyChile) pero el decreto es normativo.,TEXTO,Ordenanzas Descargadas\600-1200\penalolen_28005103_asigna_nuevas_normas_urbanisticas_de_acuerdo_al_plan_regulador_comunal__Exportar.pdf | descargas\penalolen\diario_oficial\28005103_asigna_nuevas_normas_urbanisticas_de_acuerdo_al_plan_regulador_comunal__Exportar.pdf
penalolen,77_modificacion_al_plan_regulador_de_penalolen,Ordenanzas ordenadas\OCR ok\penalolen_77_modificacion_al_plan_regulador_de_penalolen__Exportar.pdf,penalolen_77_modificacion_al_plan_regulador_de_penalolen__Exportar.pdf,1,1,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Texto explicito en el snippet: aumenta ocupacion de suelo a 60% en Zona R1, densidad a 450 hab/ha en Zona R2, reemplaza condiciones en Zonas R2, EQ y Z1.",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_77_modificacion_al_plan_regulador_de_penalolen__Exportar.pdf | Ordenanzas ordenadas\OCR ok\penalolen_77_modificacion_al_plan_regulador_de_penalolen__Exportar.pdf | descargas\penalolen\diario_oficial\77_modificacion_al_plan_regulador_de_penalolen__Exportar.pdf
penalolen,mprc_1989,Ordenanzas ordenadas\penalolen_MPRC_1989.pdf,penalolen_MPRC_1989.pdf,10,0,10,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Portada dice literalmente 'ORDENANZA LOCAL PLAN REGULADOR PEÑALOLEN', y la pagina 3 es el cuerpo articulado (Decreto MINVU N.55, 28-abril-1989) con capitulos de macroareas, zonificacion, restricciones y un listado extenso de zonas (R.1, R.2, R.3, C.C., S.H.1, S.H.2, I.E., E.Q., Z.1...). Es el texto refundido/modificatorio completo de la ordenanza local del PRC de Penalolen.",VISUAL,Ordenanzas Descargadas\600-1200\penalolen_MPRC_1989.pdf | Ordenanzas ordenadas\penalolen_MPRC_1989.pdf | descargas\penalolen\proactiva_externa\MPRC_1989.pdf
penalolen,mprc_1992,Ordenanzas ordenadas\penalolen_MPRC_1992.pdf,penalolen_MPRC_1992.pdf,2,0,2,ESCANEADO,MODIFICACION_PRC,SI,MEDIA,"Nombre 'MPRC_1992' indica Modificacion del PRC de Penalolen de 1992; escaneado sin capa de texto, se decide por el nombre.",NOMBRE,Ordenanzas Descargadas\600-1200\penalolen_MPRC_1992.pdf | Ordenanzas ordenadas\penalolen_MPRC_1992.pdf | descargas\penalolen\proactiva_externa\MPRC_1992.pdf
penalolen,mprc_1999,Ordenanzas ordenadas\OCR ok\penalolen_MPRC_1999.pdf,penalolen_MPRC_1999.pdf,5,5,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Snippet inicial confuso (tabla de vias de otra localidad en la misma edicion del Diario Oficial); extraje mas texto con pdftotext y confirme 'MODIFICA PLAN REGULADOR COMUNAL DE PEÑALOLEN, AMPLIACION DEL LIMITE URBANO' con Ordenanza completa (zonificacion, usos de suelo).",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_MPRC_1999.pdf | Ordenanzas ordenadas\OCR ok\penalolen_MPRC_1999.pdf | descargas\penalolen\proactiva_externa\MPRC_1999.pdf
penalolen,mprc_2002,Ordenanzas ordenadas\penalolen_MPRC_2002.pdf,penalolen_MPRC_2002.pdf,9,0,9,ESCANEADO,MODIFICACION_PRC,SI,MEDIA,"Nombre 'MPRC_2002' (9 paginas) indica decreto de Modificacion del PRC de 2002; escaneado, se decide por el nombre.",NOMBRE,Ordenanzas Descargadas\600-1200\penalolen_MPRC_2002.pdf | Ordenanzas ordenadas\penalolen_MPRC_2002.pdf | descargas\penalolen\proactiva_externa\MPRC_2002.pdf
penalolen,mprc_2004_01,Ordenanzas ordenadas\penalolen_MPRC_2004_01.pdf,penalolen_MPRC_2004_01.pdf,1,0,1,ESCANEADO,MODIFICACION_PRC,SI,MEDIA,"Nombre 'MPRC_2004_01' indica primera Modificacion del PRC de 2004 (serie correlativa junto a MPRC_2004_02); escaneado, se decide por el nombre.",NOMBRE,Ordenanzas Descargadas\600-1200\penalolen_MPRC_2004_01.pdf | Ordenanzas ordenadas\penalolen_MPRC_2004_01.pdf | descargas\penalolen\proactiva_externa\MPRC_2004_01.pdf
penalolen,mprc_2004_02,Ordenanzas ordenadas\penalolen_MPRC_2004_02.pdf,penalolen_MPRC_2004_02.pdf,2,0,2,ESCANEADO,MODIFICACION_PRC,SI,MEDIA,"Nombre 'MPRC_2004_02' indica segunda Modificacion del PRC de 2004; escaneado, se decide por el nombre.",NOMBRE,Ordenanzas Descargadas\600-1200\penalolen_MPRC_2004_02.pdf | Ordenanzas ordenadas\penalolen_MPRC_2004_02.pdf | descargas\penalolen\proactiva_externa\MPRC_2004_02.pdf
penalolen,mprc_2005_01,Ordenanzas ordenadas\penalolen_MPRC_2005_01.pdf,penalolen_MPRC_2005_01.pdf,5,0,5,ESCANEADO,MODIFICACION_PRC,SI,MEDIA,"Nombre 'MPRC_2005_01' (5 paginas) indica primera Modificacion del PRC de 2005; escaneado, se decide por el nombre.",NOMBRE,Ordenanzas Descargadas\600-1200\penalolen_MPRC_2005_01.pdf | Ordenanzas ordenadas\penalolen_MPRC_2005_01.pdf | descargas\penalolen\proactiva_externa\MPRC_2005_01.pdf
penalolen,mprc_2005_02,Ordenanzas ordenadas\penalolen_MPRC_2005_02.pdf,penalolen_MPRC_2005_02.pdf,1,0,1,ESCANEADO,MODIFICACION_PRC,SI,MEDIA,"Nombre 'MPRC_2005_02' indica segunda Modificacion del PRC de 2005; escaneado, se decide por el nombre.",NOMBRE,Ordenanzas Descargadas\600-1200\penalolen_MPRC_2005_02.pdf | Ordenanzas ordenadas\penalolen_MPRC_2005_02.pdf | descargas\penalolen\proactiva_externa\MPRC_2005_02.pdf
penalolen,mprc_2005_03,Ordenanzas ordenadas\penalolen_MPRC_2005_03.pdf,penalolen_MPRC_2005_03.pdf,2,0,2,ESCANEADO,MODIFICACION_PRC,SI,MEDIA,"Nombre 'MPRC_2005_03' indica tercera Modificacion del PRC de 2005; escaneado, se decide por el nombre.",NOMBRE,Ordenanzas Descargadas\600-1200\penalolen_MPRC_2005_03.pdf | Ordenanzas ordenadas\penalolen_MPRC_2005_03.pdf | descargas\penalolen\proactiva_externa\MPRC_2005_03.pdf
penalolen,mprc_2007,Ordenanzas ordenadas\OCR ok\penalolen_MPRC_2007.pdf,penalolen_MPRC_2007.pdf,3,3,0,TEXTO,MODIFICACION_PRC,SI,ALTA,Snippet inicial pertenece a otro aviso del mismo Diario Oficial (concurso judicial); extraje mas texto y confirme que es duplicado de d0844: Modificacion PRC sector Av. Las Perdices (Antupiren-Los Presidentes).,TEXTO,Ordenanzas Descargadas\600-1200\penalolen_MPRC_2007.pdf | Ordenanzas ordenadas\OCR ok\penalolen_MPRC_2007.pdf | descargas\penalolen\proactiva_externa\MPRC_2007.pdf
penalolen,mprc_2017,Ordenanzas ordenadas\OCR ok\penalolen_MPRC_2017.pdf,penalolen_MPRC_2017.pdf,13,13,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Diario Oficial: Aprueba Modificacion al PRC, Extension Limite Urbano Peñalolen Nuevo (duplicado de d0840), con articulado y limite_urbano:22.",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_MPRC_2017.pdf | Ordenanzas ordenadas\OCR ok\penalolen_MPRC_2017.pdf | descargas\penalolen\proactiva_externa\MPRC_2017.pdf
penalolen,mprc_2018_02,Ordenanzas ordenadas\OCR ok\penalolen_MPRC_2018_02.pdf,penalolen_MPRC_2018_02.pdf,7,7,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Duplicado del decreto 4405/2018 (d0839): reconoce modificacion parcial con tabla de usos permitidos de la nueva Zona R2, verificado via pdftotext.",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_MPRC_2018_02.pdf | Ordenanzas ordenadas\OCR ok\penalolen_MPRC_2018_02.pdf | descargas\penalolen\proactiva_externa\MPRC_2018_02.pdf
penalolen,ordenanza_plan_regulador_comunal,Ordenanzas ordenadas\OCR ok\penalolen_Ordenanza_Plan_Regulador_Comunal.pdf,penalolen_Ordenanza_Plan_Regulador_Comunal.pdf,32,30,0,TEXTO,ORDENANZA_PRC,SI,ALTA,"Ordenanza completa del PRC de Peñalolen (Decreto 55/1989), 32 paginas, indice con capitulos de disposiciones generales, limite urbano, zonificacion y normas generales.",NOMBRE,Ordenanzas Descargadas\600-1200\penalolen_Ordenanza_Plan_Regulador_Comunal.pdf | Ordenanzas ordenadas\OCR ok\penalolen_Ordenanza_Plan_Regulador_Comunal.pdf | descargas\penalolen\proactiva_externa\Ordenanza_Plan_Regulador_Comunal.pdf
penalolen,prc2021,Ordenanzas ordenadas\penalolen_PRC2021.pdf,penalolen_PRC2021.pdf,48,0,48,ESCANEADO,ORDENANZA_PRC,SI,MEDIA,"Nombre 'PRC2021' con 48 paginas es compatible con el texto completo o refundido del Plan Regulador Comunal 2021 de Penalolen; escaneado sin texto extraible, se decide por el nombre y extension.",NOMBRE,Ordenanzas Descargadas\600-1200\penalolen_PRC2021.pdf | Ordenanzas ordenadas\penalolen_PRC2021.pdf | descargas\penalolen\proactiva_externa\PRC2021.pdf
penalolen,zona_ar1,Ordenanzas ordenadas\penalolen_Zona_AR1.pdf,penalolen_Zona_AR1.pdf,1,0,1,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Ficha normativa completa de una zona especial del PRC de Penalolen: 'ZONA A.R.1 - RESTRICCION DE LOS PUERTOS AEREOS', con tabla de usos permitidos/excluidos y tabla de 'CONDICIONES DE SUBDIVISION PREDIAL Y DE EDIFICACION' con superficie predial minima, frente predial, ocupacion maxima de suelo, coeficiente maximo de constructibilidad, densidad, sistema de agrupamiento (Aislado), rasantes, altura maxima de edificacion y antejardin minimo.",VISUAL,Ordenanzas Descargadas\600-1200\penalolen_Zona_AR1.pdf | Ordenanzas ordenadas\penalolen_Zona_AR1.pdf | descargas\penalolen\proactiva_externa\Zona_AR1.pdf
penalolen,zona_ar3,Ordenanzas ordenadas\penalolen_Zona_AR3.pdf,penalolen_Zona_AR3.pdf,1,0,1,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Ficha normativa de 'ZONA A.R.3 - PRESERVACION DEL MEDIO AMBIENTE NATURAL Y CULTURAL' con tabla de condiciones de subdivision predial y edificacion: superficie predial minima 20.000 m2, frente predial minimo 100 m, ocupacion maxima de suelo 2.5%, coeficiente maximo de constructibilidad 0.025, sistema de agrupamiento Aislado, antejardin minimo 10 m.",VISUAL,Ordenanzas Descargadas\600-1200\penalolen_Zona_AR3.pdf | Ordenanzas ordenadas\penalolen_Zona_AR3.pdf | descargas\penalolen\proactiva_externa\Zona_AR3.pdf
penalolen,zona_cc,Ordenanzas ordenadas\penalolen_Zona_CC.pdf,penalolen_Zona_CC.pdf,1,0,1,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Ficha normativa de 'Zona CC' con usos permitidos/excluidos por escala y dos bloques de condiciones de subdivision predial y edificacion (equipamiento escala regional/interurbana y escala comunal/vecinal): superficie predial minima, frente predial, ocupacion maxima de suelo, coeficiente maximo de constructibilidad, sistema de agrupamiento, rasantes, altura de edificacion, antejardin minimo.",VISUAL,Ordenanzas Descargadas\600-1200\penalolen_Zona_CC.pdf | Ordenanzas ordenadas\penalolen_Zona_CC.pdf | descargas\penalolen\proactiva_externa\Zona_CC.pdf
penalolen,zona_e1,Ordenanzas ordenadas\penalolen_Zona_E1.pdf,penalolen_Zona_E1.pdf,2,0,2,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Ficha normativa 'Zona E1 - Zona de Equipamiento Intercomunal' con tabla extensa de usos de suelo permitidos por escala (intercomunal/comunal/vecinal) y en la pagina 2 'Normas Especificas' con superficie predial minima 800 m2, sistema de agrupamiento Aislado, coeficiente de ocupacion de suelo 0.3-0.4, coeficiente de constructibilidad 0.8-2.0, altura maxima 9-15 m, densidad bruta maxima 50 hab/ha, distanciamiento y antejardin, tanto para vivienda como para equipamiento.",VISUAL,Ordenanzas Descargadas\600-1200\penalolen_Zona_E1.pdf | Ordenanzas ordenadas\penalolen_Zona_E1.pdf | descargas\penalolen\proactiva_externa\Zona_E1.pdf
penalolen,zona_e1a,Ordenanzas ordenadas\penalolen_Zona_E1a.pdf,penalolen_Zona_E1a.pdf,2,0,2,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Ficha normativa 'Zona E1a' con tabla de usos permitidos (vivienda y equipamiento completo por tipo/actividad) y en la pagina 2 tablas de 'Condiciones de Subdivision Predial y de Edificacion' separadas para vivienda y equipamiento: superficie predial minima 800 m2, sistema de agrupamiento Aislado, coeficiente de ocupacion de suelo 0.3-0.4, coeficiente de constructibilidad 0.8-2.0, altura maxima 9-15 m, densidad bruta maxima 50 hab/ha, distanciamiento y antejardin (5 m y 25 m).",VISUAL,Ordenanzas Descargadas\600-1200\penalolen_Zona_E1a.pdf | Ordenanzas ordenadas\penalolen_Zona_E1a.pdf | descargas\penalolen\proactiva_externa\Zona_E1a.pdf
penalolen,zona_e2,Ordenanzas ordenadas\penalolen_Zona_E2.pdf,penalolen_Zona_E2.pdf,2,0,2,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Cuadro normativo completo de la Zona E2: usos de suelo permitidos, tabla de equipamiento por clase, y normas especificas (superficie predial minima, sistema de agrupamiento, coeficiente de ocupacion de suelo 0.3, coeficiente de constructibilidad 0.6, altura maxima 2 pisos/7.50m, densidad 70 hab/Ha, rasante, distanciamiento, antejardin 5m, estacionamientos).",VISUAL,Ordenanzas Descargadas\600-1200\penalolen_Zona_E2.pdf | Ordenanzas ordenadas\penalolen_Zona_E2.pdf | descargas\penalolen\proactiva_externa\Zona_E2.pdf
penalolen,zona_eq,Ordenanzas ordenadas\penalolen_Zona_EQ.pdf,penalolen_Zona_EQ.pdf,1,0,1,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Pagina unica pero con cuadro normativo completo para tres escalas de equipamiento (regional-interurbana-comunal, vecinal) incluyendo superficie predial minima, ocupacion maxima de suelo, coeficiente de constructibilidad, sistema de agrupamiento, antejardin y estacionamientos.",VISUAL,Ordenanzas Descargadas\600-1200\penalolen_Zona_EQ.pdf | Ordenanzas ordenadas\penalolen_Zona_EQ.pdf | descargas\penalolen\proactiva_externa\Zona_EQ.pdf
penalolen,zona_eq_1,Ordenanzas ordenadas\OCR ok\penalolen_Zona_EQ-1.pdf,penalolen_Zona_EQ-1.pdf,2,2,0,TEXTO,ORDENANZA_PRC,SI,ALTA,"Ficha normativa de zona EQ-1 con usos permitidos/prohibidos detallados, parte del cuadro normativo del PRC.",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_Zona_EQ-1.pdf | Ordenanzas ordenadas\OCR ok\penalolen_Zona_EQ-1.pdf | descargas\penalolen\proactiva_externa\Zona_EQ-1.pdf
penalolen,zona_eq_2,Ordenanzas ordenadas\OCR ok\penalolen_Zona_EQ-2.pdf,penalolen_Zona_EQ-2.pdf,1,1,0,TEXTO,ORDENANZA_PRC,SI,ALTA,"Ficha de zona EQ-2 con tabla completa de condiciones de edificacion (densidad, superficie predial minima, % ocupacion de suelo, coeficiente de constructibilidad).",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_Zona_EQ-2.pdf | Ordenanzas ordenadas\OCR ok\penalolen_Zona_EQ-2.pdf | descargas\penalolen\proactiva_externa\Zona_EQ-2.pdf
penalolen,zona_eq_3,Ordenanzas ordenadas\OCR ok\penalolen_Zona_EQ-3.pdf,penalolen_Zona_EQ-3.pdf,1,0,0,VACIO,ORDENANZA_PRC,SI,ALTA,"El veredicto marca VACIO pero extraje el texto directamente con pdftotext (en 3 copias del archivo) y si contiene norma real: Zona EQ-3, equipamiento comunitario con vivienda hasta 30% de la superficie del predio.",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_Zona_EQ-3.pdf | Ordenanzas ordenadas\OCR ok\penalolen_Zona_EQ-3.pdf | descargas\penalolen\proactiva_externa\Zona_EQ-3.pdf
penalolen,zona_eq_4,Ordenanzas ordenadas\OCR ok\penalolen_Zona_EQ-4.pdf,penalolen_Zona_EQ-4.pdf,1,1,0,TEXTO,ORDENANZA_PRC,SI,ALTA,Ficha de zona EQ-4 con norma explicita de % maximo de ocupacion de suelo (20%) para construcciones deportivas.,TEXTO,Ordenanzas Descargadas\600-1200\penalolen_Zona_EQ-4.pdf | Ordenanzas ordenadas\OCR ok\penalolen_Zona_EQ-4.pdf | descargas\penalolen\proactiva_externa\Zona_EQ-4.pdf
penalolen,zona_eq_5,Ordenanzas ordenadas\OCR ok\penalolen_Zona_EQ-5.pdf,penalolen_Zona_EQ-5.pdf,1,1,0,TEXTO,ORDENANZA_PRC,SI,ALTA,"Ficha de zona EQ-5 con tabla de condiciones de subdivision y edificacion (superficie predial minima, % ocupacion suelo, coeficiente de constructibilidad) explicita en el snippet.",TEXTO,Ordenanzas Descargadas\600-1200\penalolen_Zona_EQ-5.pdf | Ordenanzas ordenadas\OCR ok\penalolen_Zona_EQ-5.pdf | descargas\penalolen\proactiva_externa\Zona_EQ-5.pdf
penalolen,zona_ie,Ordenanzas ordenadas\penalolen_Zona_IE.pdf,penalolen_Zona_IE.pdf,1,0,1,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Cuadro normativo detallado por escala (regional-interurbana, comunal, vecinal) para Zona I.E. con superficie predial minima, frente predial, ocupacion maxima de suelo, coeficiente de constructibilidad, sistema de agrupamiento, altura, antejardin y estacionamientos.",VISUAL,Ordenanzas Descargadas\600-1200\penalolen_Zona_IE.pdf | Ordenanzas ordenadas\penalolen_Zona_IE.pdf | descargas\penalolen\proactiva_externa\Zona_IE.pdf
penalolen,zona_pe,Ordenanzas ordenadas\penalolen_Zona_PE.pdf,penalolen_Zona_PE.pdf,1,0,1,ESCANEADO,ORDENANZA_PRC,SI,MEDIA,"Contiene tabla de usos de suelo permitidos por clase/actividad de la Zona PE, propia de una ordenanza local; no muestra en esta pagina los coeficientes numericos (COS, CC, altura) pero es evidente que forma parte de la misma serie normativa (zona_e2, zona_eq, zona_ie, zona_sm1, zona_sm2) que si los contiene, por lo que se asume continuidad del mismo cuerpo normativo.",VISUAL,Ordenanzas Descargadas\600-1200\penalolen_Zona_PE.pdf | Ordenanzas ordenadas\penalolen_Zona_PE.pdf | descargas\penalolen\proactiva_externa\Zona_PE.pdf
penalolen,zona_r1,Ordenanzas ordenadas\penalolen_Zona_r1.pdf,penalolen_Zona_r1.pdf,1,0,1,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Pagina de la ordenanza local del PRC de Penalolen para la Zona R1: define usos permitidos/excluidos y las condiciones de subdivision predial y edificacion (superficie predial minima, frente, ocupacion de suelo, coeficiente de constructibilidad, densidad, sistema de agrupamiento, rasantes, altura, antejardin, estacionamientos) para vivienda y para equipamiento en las tres escalas (regional/interurbana, comunal, vecinal).",VISUAL,Ordenanzas Descargadas\600-1200\penalolen_Zona_r1.pdf | Ordenanzas ordenadas\penalolen_Zona_r1.pdf | descargas\penalolen\proactiva_externa\Zona_r1.pdf
penalolen,zona_r10,Ordenanzas ordenadas\OCR ok\penalolen_Zona_R10.pdf,penalolen_Zona_R10.pdf,2,2,0,TEXTO,ORDENANZA_PRC,SI,ALTA,Ficha de zona R10 con usos permitidos/prohibidos detallados y alto puntaje normativo (9).,TEXTO,Ordenanzas Descargadas\600-1200\penalolen_Zona_R10.pdf | Ordenanzas ordenadas\OCR ok\penalolen_Zona_R10.pdf | descargas\penalolen\proactiva_externa\Zona_R10.pdf
